customer_id,recency,frequency,monetary,cluster
69435,720,1,2752267.0,0
42306,192,2,1238528.0,0
28453,1050,1,768662.0,3
55975,893,2,1657043.0,3
95857,430,4,2283808.0,0
83993,759,2,435181.0,0
78110,567,3,928569.0,0
57985,987,1,316223.0,3
18152,351,4,4067237.0,0
16422,10,114,49923965.0,4
75453,16,61,50782185.0,4
62737,90,23,9804167.0,1
75341,36,10,15089753.0,1
28806,36,9,2744984.0,0
47202,12,21,11382878.0,1
97303,32,58,51339315.0,4
96193,122,11,2837404.0,0
55674,79,16,8299468.0,0
29406,30,36,14687400.0,1
76234,23,29,15642447.0,1
57110,29,126,88337787.0,4
77815,700,3,871923.0,0
18348,38,32,17148590.0,1
79266,101,5,1754040.0,0
72960,126,5,1502365.0,0
67251,19,142,71510196.0,4
48528,41,25,9704982.0,1
97512,19,42,22318161.0,1
65749,577,2,843023.0,0
65653,114,12,4944824.0,0
73960,42,6,3658102.0,0
6286,0,13,4963376.0,0
75203,28,11,5948332.0,0
31050,96,9,9587609.0,0
42453,21,50,28057543.0,1
50896,219,9,7084464.0,0
88326,149,8,2798979.0,0
42292,221,3,934227.0,0
25374,132,9,3740411.0,0
30932,153,4,8368261.0,0
51082,44,11,6222218.0,0
77843,31,25,18713848.0,1
24792,79,19,10005009.0,0
34768,36,65,33154143.0,4
94860,22,20,12774527.0,1
55289,3,18,13317339.0,1
75694,15,14,8302192.0,0
31985,9,24,16917301.0,1
56935,95,2,435086.0,0
37577,13,61,40024564.0,4
85658,2,228,115432818.0,2
30033,303,3,1905062.0,0
8045,87,14,7623834.0,0
81637,39,3,785786.0,0
82887,36,12,6858859.0,0
75229,25,35,22768148.0,1
66376,18,28,21817020.0,1
60934,39,23,13869258.0,1
10773,69,22,14723496.0,1
33275,60,5,1452507.0,0
57936,17,35,16702577.0,1
45596,4,21,18686963.0,1
53031,132,17,7501621.0,0
83312,21,15,10811901.0,0
72465,103,17,5893521.0,0
13630,183,1,1341207.0,0
85414,7,14,5115192.0,0
94116,36,1,149894.0,0
31042,333,5,4097942.0,0
19991,66,2,648959.0,0
30819,6,1,161921.0,0
79793,16,11,4497826.0,0
80708,23,7,5756447.0,0
78238,28,69,34766210.0,4
54769,80,16,6942011.0,0
44081,146,9,6363043.0,0
73878,8,161,74980207.0,4
7308,100,14,4219441.0,0
33005,5,13,3963729.0,0
3535,492,3,920499.0,0
8076,6,14,6527825.0,0
84414,0,31,13402924.0,1
36381,24,24,15728802.0,1
79287,31,5,1319036.0,0
59412,100,4,986570.0,0
77692,35,113,61901392.0,4
67431,60,18,8027566.0,0
28930,1,9,4677795.0,0
22657,9,3,1016824.0,0
90373,3,5,1637436.0,0
96269,9,40,19661241.0,1
61306,29,34,14324709.0,1
23377,61,32,17528818.0,1
50565,32,6,2279309.0,0
70769,659,2,794456.0,0
55701,21,17,12334334.0,1
61760,29,45,23185419.0,1
35659,59,23,9839261.0,1
67836,67,11,2426913.0,0
61375,6,7,3600481.0,0
79694,37,48,19287794.0,1
90248,1505,1,99223.0,3
52909,373,5,3021945.0,0
4227,79,22,6286361.0,0
29680,147,3,857708.0,0
50570,17,70,27698998.0,1
55809,7,15,4549945.0,0
15122,133,10,3673577.0,0
37450,123,17,30524582.0,1
95963,182,11,5719443.0,0
34404,64,27,11216622.0,1
95968,53,25,8193357.0,1
1679,28,14,5463409.0,0
74773,92,10,7291475.0,0
61592,137,4,1017894.0,0
71789,75,25,15136171.0,1
35885,16,46,24954851.0,1
34733,24,39,17293944.0,1
32112,57,17,13965751.0,1
68404,49,6,2393130.0,0
81643,486,4,4611642.0,0
54601,16,40,29519356.0,1
77565,47,5,2949901.0,0
4006,215,6,3945023.0,0
5779,61,12,12210200.0,0
36444,14,137,64949967.0,4
72878,118,2,3301323.0,0
98189,130,11,7056155.0,0
5083,51,12,3743986.0,0
77633,40,17,10675892.0,0
14850,14,30,15777957.0,1
79196,22,16,5822675.0,0
51016,89,12,17061309.0,1
90654,63,5,1198814.0,0
13605,73,3,1601256.0,0
74562,68,36,24519694.0,1
72167,81,4,4167997.0,0
33507,97,6,1376255.0,0
96722,207,6,2681648.0,0
52035,26,12,4343855.0,0
79126,42,31,15938208.0,1
94255,98,26,20297903.0,1
31380,2,42,31683053.0,1
23925,28,49,21932060.0,1
74548,151,3,983129.0,0
87732,256,7,6613916.0,0
65618,118,3,1272077.0,0
38624,34,34,23886201.0,1
32009,38,23,9105173.0,1
26685,7,83,37081605.0,4
66139,48,62,24752832.0,1
23582,0,24,9469073.0,1
88478,19,7,4759272.0,0
50334,13,10,3914154.0,0
74064,279,5,2653914.0,0
90868,24,13,10818671.0,0
16635,98,21,11245848.0,1
3524,2,41,31454699.0,1
34530,51,25,14514112.0,1
44209,33,14,6784912.0,0
66490,5,3,7040202.0,0
48376,39,8,4017495.0,0
53157,70,19,11581169.0,1
60665,30,5,2227832.0,0
87925,32,6,3045921.0,0
14586,250,3,1773548.0,0
77057,50,5,5098874.0,0
68789,0,5,3630914.0,0
67122,327,2,534532.0,0
61669,19,18,6812609.0,0
91934,117,10,3543934.0,0
62739,20,10,4258801.0,0
97730,353,1,270560.0,0
12647,120,8,2569987.0,0
92842,171,9,3202248.0,0
65196,113,7,2435136.0,0
7205,351,4,2639970.0,0
73764,171,2,645579.0,0
71458,214,3,3340579.0,0
77177,785,2,754259.0,3
60827,147,13,4131749.0,0
42623,147,1,208290.0,0
4041,153,6,5977007.0,0
12953,304,2,532776.0,0
48458,43,18,17812547.0,1
19138,14,31,14646380.0,1
14848,163,3,1102210.0,0
21889,172,2,362510.0,0
84367,146,2,898103.0,0
64259,50,5,1434172.0,0
74096,179,1,225194.0,0
96823,29,16,5280339.0,0
67486,131,4,4662844.0,0
43698,105,8,6842852.0,0
64347,247,5,2308372.0,0
58427,325,2,373113.0,0
49821,319,2,420629.0,0
45371,23,18,9919958.0,0
52190,55,5,3159522.0,0
17653,107,3,1430614.0,0
6505,67,7,8200611.0,0
16821,259,1,2204435.0,0
70163,99,4,660038.0,0
43452,75,2,550174.0,0
41561,94,2,373603.0,0
84976,5,7,13168646.0,0
62578,133,1,166834.0,0
8189,39,6,2697419.0,0
67986,32,4,1560422.0,0
37080,2,5,898402.0,0
92595,26,5,1127233.0,0
96048,17,11,3669849.0,0
2980,36,9,5128342.0,0
91668,119,7,2367481.0,0
63124,18,6,5366891.0,0
77134,23,5,2291020.0,0
16953,149,4,2338832.0,0
11418,371,2,429501.0,0
68740,9,10,8360243.0,0
33162,34,10,3154720.0,0
91600,196,3,710321.0,0
65296,935,2,544823.0,3
20060,116,11,7607539.0,0
28107,157,9,3011014.0,0
81654,75,5,4581037.0,0
56972,487,2,886027.0,0
21888,156,13,9540133.0,0
19823,1777,1,415916.0,3
17844,627,1,238898.0,0
92244,83,1,520100.0,0
73913,527,1,457084.0,0
38857,9,9,6978643.0,0
43796,9,16,14007462.0,1
96985,285,6,1381134.0,0
33356,313,3,754053.0,0
5126,358,3,773788.0,0
79272,528,2,687410.0,0
4932,315,2,547536.0,0
49742,181,1,251711.0,0
13580,853,2,594823.0,3
56451,87,2,1256161.0,0
23044,155,2,3302396.0,0
39353,120,1,238245.0,0
58495,78,4,1723509.0,0
50918,1883,1,155977.0,3
72506,160,8,9299189.0,0
10190,311,3,1907020.0,0
6715,676,2,459907.0,0
88636,31,5,1803635.0,0
76293,37,8,7085353.0,0
75673,22,4,3130268.0,0
29885,203,1,712541.0,0
82615,22,5,1507112.0,0
7312,49,1,310273.0,0
82189,121,5,2391190.0,0
6780,35,1,613305.0,0
98208,388,5,2911840.0,0
45790,294,2,1110571.0,0
72938,202,4,1140552.0,0
37282,1687,1,174521.0,3
38681,278,2,526557.0,0
36900,71,6,1645568.0,0
49681,344,5,2785836.0,0
50309,1122,1,555834.0,3
23170,171,3,1976903.0,0
51253,1559,1,225408.0,3
32206,1057,1,270401.0,3
27687,194,7,2783189.0,0
14810,84,1,244657.0,0
9951,112,12,5484640.0,0
69733,43,3,4987066.0,0
16428,272,2,526170.0,0
48349,273,1,872216.0,0
45588,1072,1,470894.0,3
22310,1036,2,464420.0,3
72060,135,2,840957.0,0
51122,175,1,324072.0,0
1168,1094,2,613096.0,3
78977,68,6,3476223.0,0
207,195,1,290713.0,0
18193,412,1,207456.0,0
51059,509,1,92942.0,0
41363,994,1,234928.0,3
39298,239,3,3758053.0,0
13594,1936,1,201363.0,3
70162,49,1,218268.0,0
9726,47,1,171879.0,0
39785,17,2,569781.0,0
21798,1429,1,611800.0,3
368,211,2,1162908.0,0
84544,812,1,238108.0,3
33082,447,1,182859.0,0
73670,820,1,531902.0,3
70555,905,1,214063.0,3
64287,333,1,272724.0,0
57108,433,5,1415294.0,0
31492,2034,1,442602.0,3
7931,754,1,895800.0,0
11118,56,2,201667.0,0
62968,138,2,182372.0,0
63293,1129,1,606463.0,3
96223,49,27,15398887.0,1
31328,262,7,1869021.0,0
99948,124,13,3948424.0,0
69571,92,12,3465171.0,0
80394,18,53,32049280.0,1
12019,59,52,24905724.0,1
96663,25,116,58232892.0,4
3307,70,11,3392393.0,0
40917,92,11,4756083.0,0
37337,0,22,9605791.0,1
42761,27,63,34003519.0,4
40446,26,12,7901483.0,0
97646,34,70,53249851.0,4
43314,140,6,3339441.0,0
85516,33,52,29423531.0,1
39935,48,12,10981785.0,0
16079,80,24,15171947.0,1
29292,2128,1,237778.0,3
16671,2002,1,296576.0,3
8344,8,63,49151277.0,4
42855,1379,1,101043.0,3
11813,32,12,6491234.0,0
69450,120,3,1797211.0,0
47434,13,26,24253922.0,1
21046,49,8,4222856.0,0
67397,7,22,6851780.0,0
75905,735,1,211691.0,0
18172,145,10,3452618.0,0
5459,38,90,54690529.0,4
65959,65,11,7158142.0,0
29009,17,41,21474445.0,1
89868,4,73,45159134.0,4
90742,165,6,4113138.0,0
109,60,31,11793798.0,1
31366,31,27,9183294.0,1
85094,16,57,32313974.0,1
6284,61,140,95842740.0,2
5381,1280,1,347651.0,3
9034,287,5,1945041.0,0
54871,548,2,1036280.0,0
57507,41,29,18568188.0,1
42011,29,59,39156722.0,4
81590,33,41,18737572.0,1
49301,239,9,9576147.0,0
94087,25,49,29997000.0,1
96887,8,85,41035303.0,4
11787,66,22,13300781.0,1
79083,717,2,758321.0,0
28573,29,61,38942223.0,4
16464,31,18,7722141.0,0
12928,79,9,4137219.0,0
86015,32,11,3977513.0,0
20922,94,4,900740.0,0
98099,23,21,11204518.0,1
6524,396,9,2007042.0,0
50914,57,36,17533532.0,1
68761,45,55,41142516.0,4
63807,82,7,2860691.0,0
45836,164,4,1301316.0,0
87055,52,121,68063973.0,4
55506,182,11,3778365.0,0
31375,92,14,4439948.0,0
49142,48,89,68219163.0,4
59738,68,27,14705537.0,1
52465,357,6,4778166.0,0
35877,16,29,17484830.0,1
63110,124,13,12609968.0,0
62009,14,50,26972669.0,1
80379,64,6,3429650.0,0
32028,233,7,2278633.0,0
32930,4,171,101486010.0,2
88646,85,8,1811806.0,0
8413,37,24,18362761.0,1
19186,181,3,1364794.0,0
50160,41,14,5545510.0,0
69943,137,3,786416.0,0
65174,84,20,10294561.0,0
65165,329,3,2413206.0,0
76078,7,34,16672360.0,1
14418,29,30,22227629.0,1
28809,81,10,2053567.0,0
27904,136,11,4804583.0,0
54316,57,54,27377563.0,1
77236,143,6,2537007.0,0
79249,89,13,5474969.0,0
80786,69,21,22629000.0,1
55682,104,7,4381362.0,0
47659,11,46,20227011.0,1
57453,60,11,4436068.0,0
94013,200,5,1982852.0,0
76030,359,3,2809791.0,0
61264,112,8,4790242.0,0
65062,15,44,21752169.0,1
15082,80,8,3178385.0,0
35880,58,24,13932921.0,1
18518,20,21,11847928.0,1
38926,57,14,13186186.0,0
19779,57,16,6361406.0,0
21022,29,74,28506343.0,4
39903,117,9,3380425.0,0
77613,30,95,50204794.0,4
67228,167,12,4315883.0,0
97867,21,32,14437812.0,1
35162,54,39,19989134.0,1
238,31,33,19624684.0,1
6207,279,4,3545253.0,0
46166,368,2,444161.0,0
59422,149,4,1540275.0,0
40954,116,12,5685086.0,0
9060,189,3,1938143.0,0
76884,553,2,389613.0,0
31645,1107,1,348545.0,3
67933,1582,1,176846.0,3
5162,743,1,121495.0,0
18441,63,12,5940960.0,0
91174,89,18,6231241.0,0
72511,439,4,1246788.0,0
2677,108,3,2669977.0,0
81145,521,2,699194.0,0
69622,371,2,722933.0,0
25059,120,5,3679343.0,0
34491,99,10,3739705.0,0
60241,121,14,9990649.0,0
25238,57,16,17423220.0,1
34563,191,10,5865431.0,0
76609,1302,1,230051.0,3
14155,81,11,5075242.0,0
22372,361,2,560829.0,0
56155,277,4,1349244.0,0
17758,73,9,5707877.0,0
87708,519,2,394151.0,0
51224,108,6,1598559.0,0
12113,232,3,527560.0,0
49278,156,6,4769877.0,0
39908,226,7,4080365.0,0
2406,1729,1,166959.0,3
16806,185,3,1492572.0,0
55072,781,2,1519200.0,3
69356,135,5,1317481.0,0
40754,1414,1,263003.0,3
6515,339,6,1747791.0,0
83708,207,2,860084.0,0
47803,137,9,5375592.0,0
65651,1841,1,399621.0,3
40238,547,2,673818.0,0
68352,863,2,456439.0,3
43613,98,11,2860201.0,0
35321,123,3,1007472.0,0
26613,367,2,2077775.0,0
30132,132,8,2285832.0,0
38743,569,3,1927708.0,0
27780,378,1,270758.0,0
92711,377,1,263232.0,0
96460,42,7,5808010.0,0
69272,612,2,778298.0,0
11482,154,9,7818555.0,0
38943,789,2,247101.0,3
50154,1433,1,458667.0,3
17764,276,3,1504904.0,0
82253,1049,1,254286.0,3
47146,840,1,182303.0,3
39065,1001,1,263793.0,3
19111,700,3,2950768.0,0
88012,225,3,1353529.0,0
790,164,5,2266047.0,0
33210,54,31,20447311.0,1
14133,136,14,13526668.0,0
54815,0,52,34550113.0,1
4187,24,19,12092722.0,1
94472,22,22,10839752.0,1
42566,2,63,29300675.0,1
35188,196,9,4668566.0,0
77504,34,15,6908067.0,0
4181,75,8,4268992.0,0
51915,412,4,3850531.0,0
40057,91,22,16960426.0,1
32070,116,18,8310991.0,0
57885,135,5,2254412.0,0
96287,526,3,975301.0,0
91221,271,5,2168232.0,0
37732,1358,1,342751.0,3
86635,73,2,1445315.0,0
49178,11,33,16541813.0,1
25212,103,10,2121982.0,0
96433,7,42,32876792.0,1
46239,47,28,11838919.0,1
41641,34,14,8028297.0,0
8997,67,184,116053693.0,2
27436,182,12,3994576.0,0
97914,27,43,16186282.0,1
10437,25,44,16690072.0,1
83007,21,30,11127793.0,1
64201,0,26,19813266.0,1
50743,62,17,7053544.0,0
75706,153,4,668880.0,0
58146,310,3,847168.0,0
3369,44,87,41226519.0,4
17982,19,21,13067373.0,1
19513,27,22,11157617.0,1
27905,36,11,3734824.0,0
29590,311,6,3070943.0,0
46928,88,9,5025989.0,0
33103,5,9,2407123.0,0
10695,468,1,347235.0,0
11462,3,35,17394670.0,1
81035,48,26,14362383.0,1
75710,98,3,2428947.0,0
60710,59,5,7125691.0,0
20229,702,3,929466.0,0
70761,46,5,993179.0,0
74662,15,50,31741609.0,1
97893,160,3,988202.0,0
16232,623,2,641137.0,0
39330,41,12,4706204.0,0
42895,560,1,860629.0,0
45313,125,5,2962366.0,0
21450,131,4,1034647.0,0
93416,50,23,12039033.0,1
82783,101,18,12591432.0,1
86446,230,9,6227361.0,0
38469,258,8,3030541.0,0
8347,80,16,6316971.0,0
44404,93,6,1384012.0,0
38962,11,25,9811999.0,1
86730,89,17,6506369.0,0
25224,172,9,3270341.0,0
85971,1694,1,209896.0,3
66024,20,11,3740837.0,0
48319,47,56,35052256.0,1
42062,721,3,1300450.0,0
92795,95,5,4029281.0,0
56125,0,15,10135101.0,0
23734,49,6,1389244.0,0
16431,70,15,8201079.0,0
43508,95,16,11038936.0,0
87165,162,8,1914964.0,0
39475,1329,1,213952.0,3
3004,128,2,661787.0,0
24573,75,17,7431825.0,0
87731,51,5,4184015.0,0
90487,6,15,5352263.0,0
40377,67,3,2263149.0,0
40486,22,6,2459864.0,0
64421,152,1,140145.0,0
52870,88,3,422618.0,0
16915,38,50,23404126.0,1
68264,3,13,4689779.0,0
81623,20,68,29008001.0,1
97042,186,5,3105631.0,0
41068,312,6,3542323.0,0
16802,11,14,9645299.0,0
82726,45,4,1653428.0,0
30967,6,13,9952285.0,0
61642,42,19,7756381.0,0
60984,62,32,10709299.0,1
81488,30,6,1664193.0,0
94190,62,4,987124.0,0
3622,100,4,1470841.0,0
41288,48,6,1340771.0,0
43822,12,24,11598123.0,1
75026,1338,1,246053.0,3
18142,46,10,4938304.0,0
57918,32,17,8351474.0,0
86423,632,5,929028.0,0
76412,91,140,69991805.0,4
11454,1,94,51060678.0,4
67331,15,50,27490489.0,1
74770,1421,2,279554.0,3
22980,30,46,27370778.0,1
25354,92,23,14856328.0,1
60291,7,8,4914256.0,0
40348,29,43,16298950.0,1
5851,30,140,74996859.0,4
76751,45,24,10244529.0,1
55607,45,45,20582929.0,1
17087,22,17,8030055.0,0
93555,25,22,11260809.0,1
68229,40,29,14545358.0,1
48250,107,10,2547672.0,0
58858,5,51,25912704.0,1
78042,51,22,8014184.0,0
90000,309,3,1255038.0,0
30826,18,80,36595214.0,4
61383,84,5,5368803.0,0
22648,125,9,3622099.0,0
86750,499,4,1024358.0,0
56958,45,18,7266090.0,0
47335,3,18,6571509.0,0
35180,6,10,6398320.0,0
11275,319,6,5473184.0,0
35384,0,16,4629777.0,0
58515,53,14,5236976.0,0
2254,29,19,14375669.0,1
62346,2,47,34572776.0,1
32595,36,34,27981071.0,1
99576,81,14,6413762.0,0
77496,540,2,5275509.0,0
15704,14,98,64167819.0,4
61522,30,58,29439976.0,1
97437,52,8,2773540.0,0
94649,26,24,18932056.0,1
11502,377,1,195660.0,0
95850,730,1,263264.0,0
94869,6,10,3123017.0,0
3345,109,7,2804170.0,0
38946,225,8,2439467.0,0
55485,54,25,12809984.0,1
96146,26,41,16426690.0,1
28010,168,9,15310639.0,0
82979,27,61,36842989.0,4
65845,51,12,5416867.0,0
76900,44,19,10059169.0,0
73310,15,162,83397490.0,2
12240,76,20,11069143.0,1
65809,15,52,24793414.0,1
79644,83,10,2356904.0,0
6307,178,10,2488135.0,0
76181,191,17,10883973.0,0
89618,36,88,38428341.0,4
83649,156,6,1642059.0,0
37576,76,18,10967512.0,0
34536,598,2,1119225.0,0
91655,510,3,680186.0,0
19267,240,5,956717.0,0
69350,10,98,40746160.0,4
5918,267,3,808806.0,0
45482,5,43,26825169.0,1
57101,15,23,14807335.0,1
57467,26,23,12550369.0,1
82243,41,36,26689935.0,1
64062,21,30,13849105.0,1
77999,294,6,2643098.0,0
22222,17,12,5932961.0,0
93209,216,2,344799.0,0
15269,41,25,12954107.0,1
66452,16,20,10156323.0,1
1660,130,2,726346.0,0
57721,361,1,329902.0,0
60324,47,25,13125070.0,1
16084,21,107,47891316.0,4
91009,335,6,3921807.0,0
67560,21,72,37918854.0,4
16558,51,12,8703685.0,0
39696,1341,1,352528.0,3
90322,22,81,33339187.0,4
37683,36,31,16542727.0,1
78384,20,39,19530000.0,1
6084,1,49,28915132.0,1
75561,40,70,34611467.0,4
18082,42,44,24206257.0,1
26276,59,15,7422362.0,0
33332,235,2,814198.0,0
70693,51,5,1819102.0,0
52032,415,4,1075477.0,0
90130,51,3,597003.0,0
11448,39,9,7052645.0,0
63430,13,8,2862273.0,0
61020,13,2,689828.0,0
28595,19,3,2260826.0,0
59147,270,7,3101749.0,0
34383,24,25,11248803.0,1
78643,145,8,2292195.0,0
59491,27,27,17129140.0,1
22993,47,15,8527196.0,0
23177,99,23,11995818.0,1
39653,606,2,279918.0,0
19255,212,4,3797157.0,0
65790,13,11,2613934.0,0
1908,22,3,3270713.0,0
39510,667,2,1200797.0,0
35891,251,5,2397081.0,0
24764,575,2,383217.0,0
72395,470,3,1299423.0,0
31057,193,10,3293880.0,0
770,111,17,8312506.0,0
85384,231,4,1689975.0,0
58107,90,7,3091945.0,0
81316,254,7,2372046.0,0
17590,67,10,2872285.0,0
15130,183,3,1672234.0,0
66645,184,2,5151782.0,0
15384,176,1,275925.0,0
30751,119,3,299827.0,0
89814,182,3,1268271.0,0
36140,505,1,126955.0,0
82054,239,2,593996.0,0
81578,51,31,11273185.0,1
21203,102,17,16234908.0,1
47910,217,2,553795.0,0
13542,34,8,5279479.0,0
61552,98,13,6570520.0,0
92363,45,6,4414064.0,0
14781,505,3,719317.0,0
89567,215,10,6483578.0,0
21134,49,6,3755229.0,0
87234,43,6,3936560.0,0
70264,137,15,7919763.0,0
31992,25,9,4327502.0,0
86073,133,2,383954.0,0
61107,37,5,9006923.0,0
85784,17,10,2891589.0,0
92415,23,12,6790567.0,0
49009,102,4,1210037.0,0
5217,49,8,6099615.0,0
57451,64,25,18865356.0,1
83583,53,18,8363758.0,0
35534,346,4,1870278.0,0
9624,921,2,435168.0,3
65335,67,9,5907349.0,0
82441,272,2,804339.0,0
17919,766,1,351817.0,3
67276,401,2,3155616.0,0
43676,23,14,9750458.0,0
33228,146,2,734664.0,0
85367,270,6,1800984.0,0
18999,123,9,6306278.0,0
3269,67,4,1723515.0,0
13115,196,5,1248016.0,0
79017,224,6,4988898.0,0
86103,271,2,759291.0,0
81799,110,16,4956804.0,0
41919,1657,1,241173.0,3
30515,967,2,433966.0,3
42189,342,3,1132067.0,0
29172,662,2,754032.0,0
72114,719,3,1262372.0,0
76258,9,13,6910558.0,0
87645,525,2,1420659.0,0
7415,22,4,1198221.0,0
12939,9,18,6217743.0,0
72249,53,17,5333641.0,0
15345,51,17,9719920.0,0
97428,30,4,2829365.0,0
62324,75,2,705418.0,0
16581,512,2,1200544.0,0
90665,467,4,9046923.0,0
46268,381,3,1051284.0,0
46102,349,3,8066254.0,0
12308,105,7,5337913.0,0
43364,153,4,4677412.0,0
25885,281,2,634554.0,0
41878,510,2,3433543.0,0
41622,210,1,166956.0,0
28549,2041,1,324294.0,3
28396,354,3,864802.0,0
36633,29,1,517180.0,0
88661,315,1,254382.0,0
49960,425,2,716333.0,0
78987,78,4,1371460.0,0
49952,1127,1,406768.0,3
68687,168,1,133827.0,0
48654,14,1,61470.0,0
4507,486,2,372690.0,0
3498,1487,1,637600.0,3
13941,33,3,1259425.0,0
10291,42,12,8511532.0,0
41685,282,4,1007579.0,0
46155,818,1,363146.0,3
57612,5,13,7424497.0,0
51560,933,1,583924.0,3
25740,101,9,3075230.0,0
70723,29,7,3271288.0,0
39753,597,2,1184794.0,0
98692,1562,1,245693.0,3
4466,46,8,3773587.0,0
21990,256,3,681783.0,0
69959,633,2,1740034.0,0
11217,56,8,3384967.0,0
17189,311,1,714859.0,0
55933,153,4,6983447.0,0
73971,534,2,194469.0,0
47714,59,3,768996.0,0
58533,76,1,290786.0,0
26807,357,1,2557395.0,0
37573,331,6,2653142.0,0
89676,336,2,824401.0,0
41729,452,3,680280.0,0
79877,307,1,567667.0,0
30688,880,1,128407.0,3
24435,213,3,4163213.0,0
17757,229,3,647862.0,0
16638,158,2,365522.0,0
6945,52,3,860179.0,0
44663,183,1,239385.0,0
1969,1313,1,1038948.0,3
30385,166,1,144419.0,0
5735,134,3,690893.0,0
85472,212,7,4146946.0,0
46791,411,1,247459.0,0
60002,5,2,2223608.0,0
71622,0,3,1081977.0,0
60985,84,2,2026432.0,0
71021,901,2,1406406.0,3
59049,1079,1,219599.0,3
17509,375,2,873189.0,0
28343,247,6,1535122.0,0
40964,773,2,1399202.0,3
81697,553,2,973490.0,0
97676,550,3,654873.0,0
57757,53,2,563550.0,0
92527,113,24,8492484.0,0
96186,28,59,39129643.0,4
15279,37,32,21921846.0,1
60409,12,48,29505365.0,1
79935,7,67,42456659.0,4
80595,114,10,2762042.0,0
76824,370,2,583579.0,0
10233,488,4,4048932.0,0
90495,35,25,10984386.0,1
2391,35,127,76722333.0,4
61825,100,11,6676917.0,0
68638,123,12,6353972.0,0
42334,37,80,46983923.0,4
17626,75,5,1474006.0,0
8388,3,130,63867842.0,4
94196,89,17,10878031.0,0
24724,494,3,1785431.0,0
95428,162,11,3817472.0,0
55693,45,15,5546218.0,0
56418,88,7,2647562.0,0
60389,38,46,23417549.0,1
28616,102,9,2966464.0,0
2761,70,111,50876281.0,4
62337,357,4,2732393.0,0
7257,58,87,67990588.0,4
60338,12,44,20240085.0,1
21745,178,11,4760718.0,0
74030,13,18,7996410.0,0
99730,62,10,3206399.0,0
24760,109,18,8590414.0,0
19294,85,23,17919358.0,1
2156,28,38,17493157.0,1
9156,63,12,3492653.0,0
76614,91,4,1344663.0,0
58982,369,1,81737.0,0
16922,0,64,27824759.0,1
20708,752,1,586695.0,0
15232,200,19,7715864.0,0
11456,55,45,21852975.0,1
25908,39,46,24406177.0,1
91310,57,16,6893976.0,0
18123,1,230,132319644.0,2
22801,77,19,13374150.0,1
25904,129,10,5153985.0,0
22822,584,2,465194.0,0
62837,33,67,57549296.0,4
90037,29,42,26136849.0,1
46993,61,8,6683116.0,0
16526,15,62,29564892.0,1
997,31,40,13175654.0,1
2214,88,14,7548318.0,0
7292,9,75,33110986.0,4
77752,4,218,109962793.0,2
69129,216,8,4423591.0,0
24301,41,22,10395649.0,1
46512,58,23,18631796.0,1
41713,67,24,11161864.0,1
27452,42,36,16160151.0,1
45647,33,28,16635089.0,1
40867,107,16,9222305.0,0
17438,114,9,2674800.0,0
43251,49,70,37935304.0,4
68522,396,3,2024836.0,0
59064,66,12,6434656.0,0
55408,420,2,415790.0,0
70477,957,2,245130.0,3
95999,94,9,4410463.0,0
61503,4,55,27481570.0,1
94706,144,5,1345554.0,0
1422,70,8,8145700.0,0
40184,1,37,17306248.0,1
43129,6,56,28866485.0,1
18953,87,25,11903136.0,1
77411,19,83,38551864.0,4
34923,23,46,26281643.0,1
98322,549,2,749626.0,0
48404,1106,1,263826.0,3
6536,80,17,12587665.0,1
77293,289,5,1886302.0,0
64650,123,12,5478453.0,0
39815,258,7,7264975.0,0
40750,223,7,2508995.0,0
77075,1526,1,252238.0,3
70532,34,40,22385163.0,1
28272,23,59,31772788.0,1
96743,57,19,15774857.0,1
24079,33,39,20508061.0,1
44907,62,99,64530931.0,4
98563,384,1,233922.0,0
97621,39,41,19119268.0,1
74387,1239,1,312808.0,3
5785,47,8,2278439.0,0
78450,37,11,7046273.0,0
69726,42,37,24169898.0,1
2815,53,11,6169623.0,0
93366,162,5,1609609.0,0
69813,99,13,11954456.0,0
82030,99,13,4798156.0,0
15050,88,158,83236428.0,2
76021,211,4,1374924.0,0
52089,59,49,28441990.0,1
63357,39,58,33222638.0,1
15089,6,43,19816058.0,1
41267,48,15,10301451.0,0
53163,880,1,213607.0,3
53574,51,20,5306628.0,0
30672,143,5,1717534.0,0
63482,115,18,14265486.0,1
84846,45,13,7411217.0,0
70860,308,2,778526.0,0
52059,177,4,1197683.0,0
28720,210,12,2949812.0,0
4298,52,16,4977081.0,0
61158,49,68,37835661.0,4
58784,6,39,17680306.0,1
95386,35,42,25736737.0,1
66768,7,103,62364757.0,4
39281,205,6,2830172.0,0
34679,15,24,12274092.0,1
1057,40,5,3618067.0,0
54693,0,35,20546747.0,1
44044,60,12,5818602.0,0
31085,298,7,1911065.0,0
84699,70,4,862193.0,0
69678,24,19,17142060.0,1
12320,488,4,8243573.0,0
31355,7,60,42156693.0,4
35977,651,1,301811.0,0
4947,53,11,5816226.0,0
77812,103,12,4308925.0,0
40436,34,22,12352383.0,1
30516,126,8,7205635.0,0
29119,1849,1,215675.0,3
90951,216,4,2227200.0,0
94747,123,6,2204602.0,0
22823,57,12,11039103.0,0
62700,57,12,7869554.0,0
56173,241,3,1038567.0,0
71158,289,6,5116426.0,0
37278,533,2,507216.0,0
10943,120,17,5383546.0,0
27175,393,1,138423.0,0
62799,532,1,142657.0,0
